title="Particle values"
    0.000000;   -0.015161;    0.000000;    0.023578;    0.000000;   -0.015530;    0.000000;    0.003334;    0.000000;   -0.018605;    0.000000;    0.017671;;   -0.006865;    0.020572;   -0.001937;   -0.023550;    0.000470;    0.013609;    0.003886;   -0.007812;    0.000887;   -0.024075;   -0.010211;    0.017551;;   -0.003337;    0.014453;   -0.006174;   -0.002606;    0.011589;    0.004533;    0.006722;   -0.014653;   -0.001701;   -0.013940;    0.010650;    0.001353;; 
   -0.015161;   -0.002932;    0.023578;    0.001588;   -0.015530;    0.001297;    0.003334;   -0.005109;   -0.018605;   -0.018970;    0.017671;    0.017945;;    0.013707;    0.013221;   -0.025488;   -0.014232;    0.014079;    0.014737;   -0.003926;   -0.007469;   -0.023188;   -0.008525;    0.007340;    0.010006;;    0.011116;    0.026015;   -0.008781;   -0.004692;    0.016122;    0.008160;   -0.007930;   -0.026375;   -0.015641;   -0.025093;    0.012004;    0.002436;; 
   -0.017891;    0.026076;    0.025056;   -0.033884;   -0.014322;    0.041823;   -0.001424;   -0.012915;   -0.036270;   -0.017084;    0.034382;    0.001883;;    0.025228;   -0.017939;   -0.037890;    0.040493;    0.026921;    0.001570;   -0.010434;   -0.002434;   -0.030617;    0.028213;    0.016058;   -0.008677;;    0.025319;    0.018538;   -0.011342;    0.000231;    0.020577;   -0.000910;   -0.022331;   -0.008050;   -0.029342;   -0.007929;    0.013333;   -0.000663;; 
   -0.007634;    0.014770;    0.011728;   -0.019192;    0.002129;    0.023690;   -0.006504;   -0.007315;   -0.042990;   -0.009677;    0.035122;    0.001067;;    0.016814;   -0.032546;   -0.018897;    0.049087;    0.027657;   -0.046427;   -0.011575;    0.022067;   -0.017384;    0.012838;    0.011989;   -0.024041;;    0.043857;   -0.021124;   -0.011111;    0.011988;    0.019667;   -0.015531;   -0.030381;    0.009583;   -0.037271;    0.007476;    0.012670;    0.002370;; 
    0.002623;   -0.007644;   -0.001600;   -0.003342;    0.018581;    0.001266;   -0.011584;   -0.005099;   -0.049710;    0.002329;    0.035863;   -0.000018;;    0.006986;   -0.025306;   -0.004075;    0.034392;    0.013637;   -0.038235;   -0.004912;    0.012197;   -0.013507;   -0.002055;    0.004729;    0.008879;;    0.027026;   -0.039769;   -0.001559;    0.012826;    0.007293;   -0.016390;   -0.022745;    0.033266;   -0.031314;    0.005225;    0.014558;    0.019710;; 
